word	target	forms	processes	indicators	reactions	smile
du	A	moquerie	lexique	absence	positive	S0
coup	A	moquerie	lexique	absence	positive	S0
pareil	A	moquerie	lexique	absence	positive	S0
il	A	moquerie	lexique	absence	positive	S0
continue	A	moquerie	lexique	absence	positive	S0
son	A	moquerie	lexique	absence	positive	S0
son	A	moquerie	lexique	absence	positive	S0
jeu	A	moquerie	lexique	absence	positive	S0
de	A	moquerie	lexique	absence	positive	S0
son	A	moquerie	lexique	absence	positive	S0
jeu	A	moquerie	lexique	absence	positive	S0
de	A	moquerie	lexique	absence	positive	S0
séduction	A	moquerie	lexique	absence	positive	S0
et	A	moquerie	lexique	absence	positive	S0
de	A	moquerie	lexique	absence	positive	S0
de	A	moquerie	lexique	absence	positive	S0
consommation	A	moquerie	lexique	absence	positive	S0
de	A	moquerie	lexique	absence	positive	S0
viande	A	moquerie	lexique	absence	positive	S0
hein	A	moquerie	lexique	absence	positive	S0
hein						S0
puisque						S0
voilà						S0
ouais						S1
voilà						S1
il	A	moquerie	lexique	prosodie	positive	S1
était	A	moquerie	lexique	prosodie	positive	S1
bien	A	moquerie	lexique	prosodie	positive	S1
carnivore	A	moquerie	lexique	prosodie	positive	S1
le	A	moquerie	lexique	prosodie	positive	S1
monsieur	A	moquerie	lexique	prosodie	positive	S1
hein	A	moquerie	lexique	prosodie	positive	S1
et						S1
euh						S1
et						S0
mais						S0
par						S0
contre						S0
euh						S0
sa						S0
femme						S0
l						S0
a						S0
appris						S0
et						S0
l						S0
a						S0
dénoncé						S0
oui						S0
des						S0
infirmières						S2
ouais						S2
euh						S2
il						S2
consommait						S2
les						S2
infirmières						S0
les						S0
infirmières						S0
ouais						S0
et						S0
euh						S0
et						S0
donc						S0
euh						S0
sa						S0
femme						S0
l						S0
a						S0
appris						S0
et						S0
euh						S0
elle						S0
l						S0
a						S0
dénoncé						S0
hein						S0
le						S0
sport						S0
euh						S0
le	S	situation	comparaison	absence	positive	S0
sport	S	situation	comparaison	absence	positive	S0
national	S	situation	comparaison	absence	positive	S0
euh	S	situation	comparaison	absence	positive	S0
en						S0
euh						S0
juste						S0
pendant						S0
la						S0
guerre						S0
hein						S0
tu						S0
vois						S0
hein						S0
euh						S0
il						S0
parait						S0
que						S0
quand						S0
ils						S0
ont						S0
ouvert						S0
les						S0
les						S0
les						S0
les						S0
armoires						S0
de						S0
de						S0
la						S0
de						S0
la						S0
Wermarcht						S0
ou						S0
je						S0
sais						S0
pas						S0
la						S0
gestapo						S0
ils						S0
ont						S0
trouvé						S0
euh						S0
des						S0
milliers						S0
et						S0
des						S0
milliers						S0
de						S0
lettres						S0
de						S0
délation						S0
hein						S0
ouais						S0
ouais						S0
ouais						S0
les						S0
pages						S0
obscures						S0
de						S0
l						S0
histoire						S0
de						S0
France						S0
et						S0
donc						S0
euh						S0
ben						S0
sa						S0
femme						S0
l						S0
a						S0
l						S0
a						S0
l						S0
a						S0
dénoncé						S0
et						S0
évidemment						S0
euh						S0
ben						S0
le						S0
type						S0
a						S0
été						S0
euh						S0
a						S0
été						S0
démasqué						S0
et						S0
euh						S0
quand						S0
il						S0
a						S0
é-						S0
quand						S0
il						S0
a						S0
été						S0
jugé						S0
en						S0
fait						S0
euh						S0
il						S0
avait						S0
pris						S0
la						S0
la						S0
poudre						S0
d						S0
escampette						S0
le						S0
mec						S0
s'était						S0
cassé						S0
et						S0
donc						S0
on						S0
sait						S0
plus						S0
ou						S0
il						S0
est						S0
quoi						S0
et						S0
il						S0
parait						S0
que						S0
c'était						S0
un						S0
excellent						S0
médecin						S0
euh						S0
médecin						S0
anesthésiste						S0
voilà						S0
ouais						S0
médecin						S0
anesthésiste						S0
voilà						S0
avant						S0
que						S0
sa						S0
femme						S0
la						S0
dénonce						S0
voilà						S0
il						S0
avait						S0
pas						S0
les						S0
diplômes						S0
personne						S0
a						S0
vérifié						S0
les						S0
diplômes						S0
et						S0
il						S0
ét-						S0
il						S0
il						S0
était						S0
vraiment						S0
apprécié						S0
quoi						S0
il						S0
était						S0
vraiment						S0
apprécié						S0
un						S0
super						S0
je 						S0
sais						S0
pas						S0
ben						S0
le						S0
mec						S0
est						S0
doué						S0
hein						S0
euh						S0
je						S0
sais						S0
pas						S0
le						S0
mec						S0
est						S0
doué						S0
au						S0
je						S0
sais						S0
pas						S0
hein						S0
euh						S0
ouais						S0
ça						S0
ça						S0
parait						S0
non						S0
même						S0
pas						S0
il						S0
est						S0
il						S0
est						S0
parti						S0
il						S0
a						S0
il						S0
est						S0
il						S0
a						S0
il						S0
a						S0
fuit						S0
il						S0
a						S0
été						S0
jugé						S0
probablement						S0
par						S0
contumace						S0
contumace						S0
c'est						S0
quand						S0
tu						S0
te						S0
présentes						S0
pas						S0
au						S0
procés						S0
tu						S0
t-						S0
tu						S0
te						S0
présentes						S0
pas						S0
au						S0
procés						S0
en						S0
fait						S0
par						S0
exemple						S0
euh						S0
je						S0
sais						S0
pas						S0
euh						S0
euh						S0
je						S0
sais						S0
moi						S0
euh						S0
tu						S0
passes						S0
euh						S0
cinq						S0
cents						S0
grammes						S0
de						S0
shit						S0
à						S0
la						S0
frontière						S0
euh						S0
on						S0
te						S0
juge						S0
euh						S0
t						S0
u						S0
as						S0
décidé						S0
de						S0
pas						S0
de						S0
pas						S0
passer						S0
à						S0
au						S0
procès						S0
donc						S0
tu						S0
te						S0
casses						S0
hein						S0
où						S0
tu						S0
veux						S0
euh						S0
comme						S0
Ivan						S0
Colona						S0
dix						S0
mois						S0
en						S0
Corse						S0
dans						S0
une						S0
vieille						S0
citerne						S0
et						S0
euh						S0
et						S0
là						S0
tu						S0
es						S0
jugé						S0
par						S0
contumace						S0
c'est-à-dire						S0
que						S0
tu						S0
as						S0
une						S0
peine						S0
qui						S0
tombe						S0
euh						S0
et						S0
ouais						S0
donc						S0
euh						S0
eh						S0
tu						S0
es						S0
parti						S0
mais						S0
euh						S0
le						S0
jour						S0
où						S0
ils						S0
t'attrapent						S0
euh						S0
voilà						S0
tu						S0
es						S0
dans						S0
la						S0
merde						S0
dix						S0
ans						S0
ou						S0
quinze						S0
ans						S0
hein						S0
je						S0
crois						S0
hein						S0
euh						S0
ouais						S1
t-						S1
elles						S1
te						S1
plaisent						S1
ouais						S1
chaussettes						S1
de						S1
chaussettes	L	autodérision	jouer le jeu/absurde	prosodie	positive	S1
de	L	autodérision	jouer le jeu/absurde	prosodie	positive	S1
ski	L	autodérision	jouer le jeu/absurde	prosodie	positive	S1
folkloriques						S2
c'est						S4
c'est	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S4
exotique	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S4
hein	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S4
ça	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S4
fait	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S3
un	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S3
peu	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S3
tibétain	L	autodérision	jouer le jeu/référence partagée	rire/prosodie	positive	S3
un	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
peu	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
les	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
modèles	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
tibétain	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
d	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
ailleurs	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
en	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
cours	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
euh	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
monsieur	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
Tournadre	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
euh	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
tu	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
vois	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
euh	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
pour	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
faire	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
une	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
allusion	L/A	autodérision/moquerie	référence partagée	voix souriante	positive	S3
voilà						S3
le	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
pied	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
sur	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
la	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
table	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
et	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
et	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S4
je	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
je	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
je	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
lui	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
mon-	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
je	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
lui	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
montre	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
mes	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
chaussettes	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
ouais	L/A	autodérision/moquerie	fictionnalisation/jouer le jeu/répétition	voix souriante	positive	S1
mh						S0
mh						S0
remarque						S0
on						S0
v-						S0
ça						S0
ça						S0
fait						S0
plus						S0
par-						S0
penser						S0
à						S0
un						S0
truc						S0
rasta						S0
ouais						S0
Jamaïque						S0
ouais						S0
Jamaïque						S0
zéro						S0
Jamaïque	I	moquerie	référence partagée	absence	positive	S0
c'est	I	moquerie	référence partagée	absence	positive	S0
pour	I	moquerie	référence partagée	absence	positive	S0
toi	I	moquerie	référence partagée	absence	positive	S0
hein	I	moquerie	référence partagée	absence	positive	S0
t-	I	moquerie	fictionnalisation	prosodie	positive	S4
toi	I	moquerie	fictionnalisation	prosodie	positive	S2
blonde	I	moquerie	fictionnalisation	prosodie	positive	S2
en	I	moquerie	fictionnalisation	prosodie	positive	S2
Afrique	I	moquerie	fictionnalisation	prosodie	positive	S2
tu	I	moquerie	fictionnalisation	prosodie	positive	S2
fais	I	moquerie	fictionnalisation	prosodie	positive	S2
un	I	moquerie	fictionnalisation	prosodie	positive	S2
malheur	I	moquerie	fictionnalisation	prosodie	positive	S2
hein	I	moquerie	fictionnalisation	prosodie	positive	S2
hein						S4
il	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
veulent	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
tous	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
t'épouser	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
quoi	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
hein	I	moquerie	fictionnalisation/jouer le jeu	voix souriante/prosodie	positive	S2
mille	I	moquerie	fictionnalisation	prosodie	positive	S2
chameaux	I	moquerie	fictionnalisation	prosodie	positive	S2
tu	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S4
vas	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
avec	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
ton	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
père	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
euh	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
il	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
repart	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
avec	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
mille	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
chameaux	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S2
à	I	moquerie	fictionnalisation	voix souriante/prosodie	positive	S4
hein						S4
ils	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
rentrent	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
les	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
mille	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
chameaux	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
dans	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
ton	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
jardin	I	moquerie	fictionnalisation	rire/prosodie	positive	S4
non						S4
quarantaine	I	moquerie	fictionnalisation/jouer le jeu	prosodie	positive	S2
pas	I	moquerie	fictionnalisation/jouer le jeu	prosodie	positive	S2
plus	I	moquerie	fictionnalisation/jouer le jeu	prosodie	positive	S2
ah						S2
ouais						S2
ouais						S4
c'est						S4
clair						S4
chameau						S0
c'est						S0
une						S0
ouais						S0
dro-						S0
dro-						S0
deux						S0
chameau						S0
dromadaire						S0
droma-						S0
non						S0
je						S0
sais						S0
pas						S0
dro-						S0
ouais						S0
deux						S0
ouais						S0
ouais						S0
peut-être						S0
ouais						S0
zéro						S0
ouais						S0
ouais						S0
ouais						S0
forcément						S0
oh						S0
remarque						S0
c'est						S0
pas						S0
la						S0
bosse						S0
qui						S0
tient						S0
le						S0
plus						S0
de						S0
de						S0
place						S0
et						S0
euh						S0
bon						S0
ben						S0
je						S0
crois						S0
que						S0
euh						S0
au						S0
niveau						S0
non						S0
mais						S0
au						S0
niveau						S0
de						S0
ben						S0
de						S0
la						S0
blague						S0
je						S0
pense						S0
qu'il						S0
faudrait						S0
je						S0
pourrais						X
je						X
pense	A	moquerie	trope communicationnel	prosodie	positive	X
qu'il	A	moquerie	trope communicationnel	prosodie	positive	X
faudrait	A	moquerie	trope communicationnel	prosodie	positive	X
lui	A	moquerie	trope communicationnel	prosodie	positive	X
lui	A	moquerie	trope communicationnel	prosodie	positive	X
faire	A	moquerie	trope communicationnel	prosodie	positive	X
une	A	moquerie	trope communicationnel	prosodie	positive	X
petite	A	moquerie	trope communicationnel	prosodie	positive	X
euh	A	moquerie	trope communicationnel	prosodie	positive	X
une	A	moquerie	trope communicationnel	prosodie	positive	X
petite	A	moquerie	trope communicationnel	prosodie	positive	X
remarque	A	moquerie	trope communicationnel	prosodie	positive	S0
sur	A	moquerie	trope communicationnel	prosodie	positive	S0
sa	A	moquerie	trope communicationnel	prosodie	positive	S0
vanne	A	moquerie	trope communicationnel	prosodie	positive	S0
pourrie	A	moquerie	trope communicationnel	prosodie	positive	S0
quoi	A	moquerie	trope communicationnel	prosodie	positive	S0
hein	A	moquerie	trope communicationnel	prosodie	positive	S0
q-						S1
qui	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
est	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
vraiment	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
pas	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
à	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
la	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
hauteur	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
de	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
du	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
de	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
de	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
d	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
une	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
licence	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
quoi	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
tu	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S0
vois	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
euh	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
franchement	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
quoi	A	moquerie	fictionnalisation/trope communicationnel	prosodie	positive	S1
avec	A	moquerie	évaluation négative	prosodie	positive	S1
tous	A	moquerie	évaluation négative	prosodie	positive	S1
les	A	moquerie	évaluation négative	prosodie	positive	S1
études	A	moquerie	évaluation négative	prosodie	positive	S1
qu'on	A	moquerie	évaluation négative	prosodie	positive	S1
a	A	moquerie	évaluation négative	prosodie	positive	S1
fait	A	moquerie	évaluation négative	prosodie	positive	S1
se	A	moquerie	évaluation négative	prosodie	positive	S0
taper	A	moquerie	évaluation négative	prosodie	positive	S0
une	A	moquerie	évaluation négative	prosodie	positive	S0
vanne	A	moquerie	évaluation négative	prosodie	positive	S0
pareille	A	moquerie	évaluation négative	prosodie	positive	S0
franchement	A	moquerie	évaluation négative	prosodie	positive	S0
c'est	A	moquerie	évaluation négative	prosodie	positive	S0
c'est	A	moquerie	évaluation négative	prosodie	positive	S0
vraiment	A	moquerie	évaluation négative	prosodie	positive	S0
nul	A	moquerie	évaluation négative	prosodie	positive	S0
quoi	A	moquerie	évaluation négative	prosodie	positive	S0
hein	A	moquerie	évaluation négative	prosodie	positive	S0
ouais						S0
voilà						S0
ou						S0
un						S0
qué-						S0
quelque						S0
chose	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
de	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
plus	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
humoristique	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
tu	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
vois	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
euh	A	moquerie	jouer le jeu/trope communicationnel	prosodie	positive	S0
remarque	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
l	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
humour	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
n'est	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
pas	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
donné	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
à	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
tout	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
le	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
monde	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
oh	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	S0
putain	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
je	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
vais	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
m'en	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
prendre	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
plein	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
la	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
gueule	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
hein	L/A	moquerie/autodérision	trope communicationnel/référence partagée	prosodie	positive	X
là	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S4
je	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S4
pense	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S4
que	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S4
c'est	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
pas	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
un	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
douze	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
que	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
je	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
vais	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
prendre	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S2
hein	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
c'est	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
un	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
trois	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
et	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
demi	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
quoi	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
tu	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
vois	L	autodérision	fictionnalisation/jouer le jeu/référence partagée/trope communicationnel	prosodie	positive	S3
c'est-à-dire	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
que	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
pendant	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
pendant	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
trois	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
mois	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
tu	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
vois	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
j'ai	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
usé	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
euh	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
de	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
j'ai	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
usé	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
de	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
de	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
toute	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
ma	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
force	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
pour	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
euh	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
essayer	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
d	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S0
être	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
euh	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
le	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
d	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
être	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
le	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
plus	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
agréable	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
bien	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
vu	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
euh	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
jamais	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
contredire	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
personne	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
euh	L	autodérision	trope communicationnel	voix souriante/prosodie	positive	S2
ouais	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
voilà	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
elle	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
va	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
se	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
dire	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
ah	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	X
ça	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
y	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
est	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
le	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
mec	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
euh	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
il	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
joue	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
un	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
rôle	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
en	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
fait	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
tu	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
vois	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S0
